Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Engine RPM (RPM), Intake manifold absolute pressure (PSI), Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), Input voltage read by the scan tool (V), Commanded throttle actuator control (%), Accelerator pedal position E (%), Accelerator pedal position D (%), Absolute throttle position B (%), Relative throttle position (%), Fuel/Air commanded equivalence ratio, Absolute load value (%), Control module voltage (V), Catalyst temperature (Bank 1 Sensor 1) (F), Oxygen sensor 1 current wide range (mA), Oxygen sensor 1 lambda wide range (current probe), Barometric pressure (PSI), Evap system vapor pressure (PSI), Distance traveled since DTCs cleared (miles), Number of warm-ups since DTCs cleared, Fuel level input (%), Commanded evaporative purge (%), EGR error (%), Commanded EGR (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Short term fuel trim (Bank 1  Sensor 2) (%), Oxygen sensor voltage (Bank 1  Sensor 2) (V), Ignition timing advance for #1 cylinder, Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 1 (%), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
09/06/2013 09:16:41.4507 AM,55.92341,38.91874,38.96107,1.436928,56.07843,177.8,2728,8.412189,71.6,2.139291,23.92157,14.2,18.03922,17.2549,34.5098,38.82353,16.86275,1.004212,41.17647,14.3,1262.84,-0.06640625,1.037946,11.89309,1.109067,2924.794,51,92.15686,100,-0.78125,54.5098,1455,0,7.03125,0.79,45,7.03125,4.6875,-110.7926,43.27346,1772,141,25.2702,15
09/06/2013 09:16:42.4536 AM,55.92341,38.88239,38.96106,1.438271,54.5098,177.8,2742,8.412189,71.6,2.139291,23.92157,14.2,18.03922,17.2549,34.5098,38.82353,16.47059,1.013576,39.60784,14.3,1259.6,-0.0390625,1.020652,11.89309,1.110989,2924.794,51,92.15686,100,-0.78125,54.5098,1455,0,10.15625,0.765,45,7.03125,10.15625,-110.7924,43.27329,1772.5,140,25.5204,15
09/06/2013 09:16:44.3842 AM,57.16615,30.11285,38.95993,1.898397,70.58823,177.8,2806,10.15264,71.6,2.852388,28.62745,14.2,25.09804,18.82353,37.2549,42.7451,23.52941,1.01565,51.37255,14.275,1263.74,-0.0390625,1.026935,11.89309,1.124514,2925.416,51,92.15686,100,0.78125,74.5098,1459,0,11.71875,0.67,33.5,7.03125,11.71875,-110.7919,43.27295,1775.1,137,25.83315,15
09/06/2013 09:16:45.3865 AM,57.78752,32.87139,38.95935,1.757989,66.66666,177.8,2839,10.0076,71.6,2.626155,27.84314,14.3,23.92157,18.43137,36.47059,41.56863,21.17647,1.015711,48.23529,14.275,1269.5,-0.0390625,1.017907,11.89309,1.120634,2925.416,51,92.15686,99.21568,0.78125,70.19608,1459,0,11.71875,0.64,38.5,7.03125,11.71875,-110.7917,43.27279,1775.2,138,26.08335,15
09/06/2013 09:16:46.3898 AM,58.40889,35.47978,38.95907,1.646259,58.43137,177.8,2861,8.99234,71.6,2.439612,25.4902,14.3,20.39216,17.64706,35.68628,40,18.82353,0.9829845,43.92157,14.275,1272.02,0,0.9970145,11.89309,1.116791,2925.416,51,92.15686,100,-0.78125,63.52941,1459,0,11.71875,0.615,43.5,7.03125,11.71875,-110.7915,43.27262,1775.2,138,26.20845,15
09/06/2013 09:16:47.3909 AM,59.03026,40.35802,38.95923,1.462665,53.72549,177.8,2876,8.267151,71.6,2.227932,23.92157,14.2,18.03922,17.2549,34.5098,38.82353,16.47059,0.9995155,39.60784,14.275,1269.5,-0.01953125,0.9988445,11.89309,1.110989,2925.416,51,92.15686,100,0,49.80392,1459,0,10.15625,0.61,46.5,7.03125,10.15625,-110.7913,43.27245,1776.4,140,26.58375,15
09/06/2013 09:16:48.3960 AM,59.03026,76.83247,38.95978,0.7682984,50.58823,177.8,2879,3.770981,71.6,1.162917,15.29412,14.3,5.490196,9.803922,19.60784,32.15686,5.098039,0.9852415,10.19608,14.275,1266.8,-0.0546875,1.031205,11.89309,1.147647,2925.416,51,92.15686,55.29412,0,0,1463,0,17.96875,0.115,6.5,7.03125,10.15625,-110.791,43.27227,1776.2,140,26.70885,15
09/06/2013 09:16:49.3949 AM,57.78752,108.9893,38.96187,0.5302126,20,177.8,2861,3.19083,71.6,0.813645,17.64706,14.2,8.627451,13.72549,27.05882,33.72549,8.235294,0.902922,9.411765,14.275,1265,0.1015625,0.9527285,11.89309,1.182384,2925.416,51,92.15686,0,0,0,1463,0,0,0.02,2,7.03125,0,-110.7908,43.2721,1776.7,141,26.58375,15
09/06/2013 09:16:50.3977 AM,57.78752,97.38043,38.96328,0.5934202,24.31373,177.8,2834,3.625943,71.6,0.989604,18.03922,14.3,9.019608,13.72549,27.45098,34.11765,8.627451,0.902922,17.64706,14.275,1265.18,0.296875,0.8893495,11.89309,1.184306,2925.416,51,92.15686,0,0,0,1463,0,0,0.115,38.5,7.03125,0,-110.7906,43.27191,1776.9,141,26.33355,15
09/06/2013 09:16:51.4014 AM,57.78752,81.11421,38.96486,0.7124216,24.31373,177.8,2822,3.625943,71.6,1.188054,18.03922,14.3,9.019608,13.72549,27.84314,34.11765,8.627451,0.902922,18.03922,14.3,1263.02,0.171875,0.915061,11.89309,1.170817,2925.416,51,92.15686,15.29412,0,0,1466,0,5.46875,0.15,39.5,7.03125,5.46875,-110.7904,43.27172,1777.7,141,25.83315,15
09/06/2013 09:16:52.4016 AM,57.78752,57.44524,38.96556,1.005958,41.56863,177.8,2818,6.526698,71.6,1.677564,21.56863,14.3,14.5098,16.07843,32.15686,36.86274,13.33333,0.902922,30.98039,14.3,1259.96,0.125,0.9386985,11.89309,1.130279,2925.416,51,92.15686,69.80392,-7.03125,26.66667,1466,0,4.6875,0.68,52,7.03125,4.6875,-110.7902,43.27154,1778.3,144,25.8957,15
09/06/2013 09:16:53.4037 AM,57.78752,51.33232,38.96632,1.125753,46.27451,177.8,2833,7.106849,71.6,1.877337,22.35294,14.3,15.68627,16.47059,33.33333,37.64706,14.11765,1.008574,33.72549,14.3,1256.54,0.1992188,0.9075885,11.89309,1.110989,2925.416,51,92.15686,100,0,37.64706,1466,0,10.15625,0.87,49,7.03125,10.15625,-110.79,43.27134,1778.4,144,26.0208,15
09/06/2013 09:16:54.4056 AM,58.40889,38.02993,38.96632,1.535867,53.33333,177.8,2847,8.412189,71.6,2.290113,24.70588,14.3,19.21569,17.64706,34.90196,39.60784,17.64706,1.010435,41.56863,14.3,1253.48,-0.0390625,1.027271,11.89309,1.103302,2925.416,51,92.15686,100,-2.34375,54.90196,1466,0,9.375,0.79,45.5,7.03125,9.375,-110.7899,43.27115,1779.2,144,26.20845,15
09/06/2013 09:16:55.4065 AM,58.40889,41.15659,38.96638,1.419187,47.05882,177.8,2877,7.832038,71.6,2.114154,23.92157,14.2,18.43137,17.2549,34.90196,39.21569,17.2549,1.01202,37.64706,14.275,1251.14,-0.02734375,1.011045,11.89309,1.107146,2925.416,51,92.15686,100,-3.125,49.01961,1470,0,10.15625,0.755,46.5,7.03125,10.9375,-110.7897,43.27096,1778.5,146,26.20845,15
09/06/2013 09:16:56.4119 AM,59.03026,40.50363,38.96642,1.457407,54.5098,177.8,2900,7.977076,71.6,2.164428,22.7451,14.3,14.90196,16.07843,32.15686,36.86274,13.33333,1.013637,38.03922,14.275,1249.88,-0.02734375,1.01931,11.89309,1.107146,2925.416,51,92.15686,100,10.15625,38.43137,1470,0,10.9375,0.735,52,7.03125,10.9375,-110.7895,43.27076,1778.1,146,26.6463,15
09/06/2013 09:16:57.4134 AM,59.03026,85.21149,38.96748,0.69275,24.70588,177.8,2887,3.19083,71.6,1.030617,15.29412,14.2,5.490196,9.803922,19.60784,32.15686,5.098039,1.004304,10.19608,14.275,1246.1,-0.04296875,1.024251,11.89309,1.105224,2925.416,51,92.15686,100,27.34375,11.37255,1470,0,10.15625,0.72,50,7.03125,10.15625,-110.7893,43.27056,1777.8,146,26.95905,15
09/06/2013 09:16:58.4139 AM,58.40889,106.7607,38.96927,0.5471008,13.33333,177.8,2865,3.19083,71.6,0.82026,18.82353,14.3,5.490196,9.803922,19.60784,32.15686,5.098039,1.998817,9.803922,14.275,1240.52,0.0625,1.179466,11.89309,1.182384,2925.416,51,92.15686,0,0,0,1470,0,0,0.715,-15,7.03125,0,-110.7891,43.27037,1778,146,26.7714,15
09/06/2013 09:16:59.4162 AM,58.40889,52.21546,38.9691,1.118613,38.43137,177.8,2840,6.236623,71.6,1.86543,21.96078,14.3,14.90196,16.07843,32.54902,37.2549,13.72549,0.902922,33.33333,14.3,1243.04,0.203125,0.8987435,11.89309,1.184306,2925.416,51,92.15686,0,0,0,1474,0,0,0.135,17,7.03125,0,-110.789,43.27015,1778.1,148,26.7714,15
09/06/2013 09:17:00.4180 AM,57.78752,53.67765,38.96991,1.076566,44.31372,177.8,2838,6.961812,71.6,1.795311,21.96078,14.3,14.5098,16.07843,32.54902,37.2549,13.72549,0.902922,32.15686,14.3,1241.78,0.1601563,0.92171,11.89309,1.139924,2925.416,51,92.15686,86.27451,-2.34375,33.33333,1474,0,10.15625,0.625,51.5,7.03125,10.15625,-110.7888,43.26995,1779.2,147,26.5212,15
09/06/2013 09:17:01.4201 AM,57.78752,109.5347,38.97116,0.5275728,40.78431,177.8,2834,5.221359,71.6,0.879795,17.64706,14.2,8.235294,12.94118,25.88235,34.11765,8.235294,0.902922,19.21569,14.3,1238.54,0.1484375,0.922869,11.89309,1.107146,2925.416,51,92.15686,99.21568,99.21875,5.098039,1474,0,13.28125,0.86,40,7.03125,13.28125,-110.7886,43.26975,1779.2,146,26.33355,10
09/06/2013 09:17:02.4217 AM,57.16615,157.6476,38.97235,0.3626199,12.94118,177.8,2793,2.320604,71.6,0.541107,15.29412,14.3,5.490196,11.76471,24.31373,32.94118,6.27451,1.004304,10.98039,14.3,1235.66,0.0546875,0.980636,11.89309,1.184306,2925.416,51,92.15686,0,0,0,1477,0,6.25,0.845,8,7.03125,7.03125,-110.7884,43.26955,1779.2,146,26.08335,10
09/06/2013 09:17:03.4237 AM,56.54478,44.86909,38.97327,1.260217,37.64706,177.8,2768,6.816774,71.6,1.877337,22.35294,14.2,15.68627,16.47059,33.33333,37.64706,14.5098,1.01202,34.90196,14.3,1236.02,-0.01171875,0.9946355,11.89309,-1.186227,2925.416,51,92.15686,59.60784,-12.5,22.35294,1477,0,2.34375,0.825,36,7.03125,2.34375,-110.7883,43.26936,1779.8,147,25.8957,10
09/06/2013 09:17:04.4244 AM,56.54478,45.11873,38.97353,1.253244,48.62745,177.8,2762,7.541962,71.6,1.86543,22.35294,14.3,15.68627,16.47059,33.33333,37.64706,14.5098,1.01382,34.90196,14.3,1233.68,-0.046875,1.021872,11.89309,1.099422,2925.416,51,92.15686,96.07843,0,41.56863,1477,0,7.8125,0.785,48,7.03125,9.375,-110.7881,43.26917,1779.6,147,25.58295,10
09/06/2013 09:17:05.4266 AM,56.54478,36.57977,38.97368,1.545794,51.76471,177.8,2761,9.572491,71.6,2.290113,27.45098,14.3,23.52941,18.43137,37.2549,42.35294,22.35294,1.016961,51.37255,14.3,1231.16,-0.0625,1.033401,11.89309,1.116791,2925.416,51,92.15686,100,-6.25,55.29412,1477,0,9.375,0.75,43.5,7.03125,9.375,-110.7879,43.26897,1778.9,149,25.70805,10
09/06/2013 09:17:06.4301 AM,56.54478,25.31117,38.97259,2.233985,72.94118,177.8,2783,11.31294,71.6,3.303531,36.86274,14.3,38.43137,21.17647,41.96078,49.80392,36.07843,0.988627,62.35294,14.275,1239.98,-0.05859375,1.037946,11.89309,1.130279,2925.416,51,92.15686,100,99.21875,0,1481,0,12.5,0.685,22,7.03125,12.5,-110.7878,43.26878,1777.8,150,25.45785,10
09/06/2013 09:17:07.4446 AM,57.78752,25.23623,38.97093,2.289863,86.66666,177.8,2803,11.45798,71.6,3.490074,41.56863,14.3,44.70588,21.96078,44.31372,53.33333,41.56863,0.991616,64.31373,14.275,1256.18,-0.015625,1.003084,11.89309,1.163094,2925.416,51,92.15686,100,0,0,1481,0,13.28125,0.655,20,7.03125,13.28125,-110.7876,43.26859,1777.9,148,25.5204,10
09/06/2013 09:17:08.4368 AM,58.40889,25.46514,38.96958,2.29368,87.05882,177.8,2846,11.45798,71.6,3.490074,40.78431,14.3,45.88235,22.35294,44.70588,53.72549,42.35294,0.991372,63.52941,14.275,1276.7,-0.01171875,0.9981735,11.89309,1.166937,2925.416,51,92.15686,100,0,0,1481,0,12.5,0.645,20.5,7.03125,12.5,-110.7874,43.26839,1778.1,146,25.83315,10
09/06/2013 09:17:09.4478 AM,58.40889,29.62811,38.96888,1.971401,80.78432,177.8,2863,9.862566,71.6,3.00321,27.05882,14.2,22.35294,18.03922,35.68628,40.78431,19.60784,0.9913415,53.72549,14.275,1294.88,0,1.017755,11.89309,1.149569,2925.416,51,92.15686,69.80392,-28.125,63.52941,1481,0,11.71875,0.645,45,7.03125,12.5,-110.7873,43.2682,1778.6,145,25.83315,10
09/06/2013 09:17:10.3548 AM,58.40889,39.64818,38.96898,1.47318,52.15686,177.8,2863,8.267151,71.6,2.189565,23.92157,14.3,18.43137,17.2549,34.90196,39.21569,17.2549,1.006531,40,14.275,1295.78,-0.01171875,0.9973805,11.89309,1.116791,2925.416,51,92.15686,89.01961,0,47.45098,1485,0,7.8125,0.635,47,7.03125,7.8125,-110.7871,43.26801,1778.8,146,25.70805,10
09/06/2013 09:17:11.4470 AM,58.40889,39.53158,38.96896,1.477525,55.68628,177.8,2862,8.557226,71.6,2.253069,24.31373,14.3,18.43137,17.2549,34.90196,39.21569,16.86275,0.987468,40.39216,14.275,1290.92,0,0.9921345,11.89309,1.109067,2925.416,51,92.15686,100,0,53.33333,1485,0,9.375,0.56,45.5,7.03125,9.375,-110.7869,43.26781,1779.2,147,25.83315,10
09/06/2013 09:17:13.4465 AM,58.40889,45.04263,38.96922,1.296747,56.47059,177.8,2853,7.977076,71.6,1.962009,25.4902,14.3,21.56863,18.03922,34.11765,38.43137,16.07843,0.9924395,40.78431,14.275,1283.72,0,0.993873,11.89309,1.109067,2925.416,51,92.15686,100,3.125,47.05882,1485,0,9.375,0.575,48.5,7.03125,9.375,-110.7866,43.26741,1779.7,150,26.45865,15
09/06/2013 09:17:14.4443 AM,58.40889,30.1279,38.96834,1.938698,72.15686,177.8,2871,9.717528,71.6,2.958228,28.23529,14.3,24.70588,18.43137,37.2549,42.35294,23.13725,0.985211,54.5098,14.3,1288.76,0,0.9962825,11.89309,1.132237,2925.416,51,92.15686,81.17647,0,0,1489,0,13.28125,0.17,27.5,7.03125,13.28125,-110.7864,43.26719,1780,151,26.5212,15
09/06/2013 09:17:15.3489 AM,59.03026,29.47956,38.96767,2.002413,74.11765,177.8,2889,9.862566,71.6,3.064068,28.62745,14.3,24.70588,18.43137,36.86274,42.35294,22.7451,0.9828625,53.72549,14.3,1299.02,0.01171875,0.98942,11.89309,1.116791,2925.416,51,92.15686,100,0,0,1489,0,11.71875,0.375,26.5,7.8125,11.71875,-110.7863,43.26696,1779.8,152,27.2718,15
09/06/2013 09:17:16.3407 AM,59.03026,50.96377,38.9675,1.158279,55.29412,177.8,2896,6.961812,71.6,1.747683,21.17647,14.3,13.72549,16.07843,32.15686,36.47059,12.94118,0.9837775,30.58824,14.3,1301,-0.015625,0.991372,11.89309,1.110989,2925.416,51,92.15686,94.5098,10.15625,31.76471,1489,0,11.71875,0.525,49.5,7.8125,10.9375,-110.7861,43.26674,1780,152,27.3969,15
09/06/2013 09:17:17.4449 AM,59.03026,35.38221,38.96753,1.66836,62.35294,177.8,2901,9.427453,71.6,2.509731,27.45098,14.3,23.52941,18.43137,36.86274,41.96078,21.96078,0.986797,49.01961,14.3,1297.94,-0.0234375,1.007141,11.89309,1.107146,2925.416,51,92.15686,100,-3.125,61.17647,1489,0,10.15625,0.555,41.5,7.8125,10.15625,-110.7859,43.26654,1779.6,153,27.45945,15
09/06/2013 09:17:19.3398 AM,59.65163,42.62228,38.96751,1.399541,50.98039,177.8,2916,8.847302,69.8,2.127384,25.4902,14.3,20.39216,17.64706,35.68628,40.39216,18.82353,0.994422,43.92157,14.275,1295.24,0.015625,0.9915855,11.89309,1.107146,2925.416,51,92.15686,100,0,44.70588,1493,0,10.9375,0.555,48,7.8125,10.9375,-110.7856,43.2661,1779.9,151,27.08415,10
09/06/2013 09:17:20.4422 AM,59.03026,156.177,38.96844,0.3779703,25.88235,177.8,2879,2.755717,69.8,0.576828,15.68627,14.3,5.490196,9.803922,19.60784,32.15686,5.098039,0.9812155,10.19608,14.275,1291.46,-0.01953125,1.002291,11.89309,1.109067,2925.416,51,92.15686,76.07843,0,0,1493,0,13.28125,0.545,26.5,7.8125,13.28125,-110.7855,43.26589,1779.3,152,27.20925,10
09/06/2013 09:17:22.4438 AM,58.40889,39.03701,38.9697,1.496244,48.62745,179.6,2852,8.702264,71.6,2.495178,26.66667,14.3,27.05882,18.82353,38.03922,43.92157,25.88235,0.902922,57.2549,14.25,1292.72,0.2382813,0.921832,11.89309,1.172739,2926.037,51,92.15686,63.92157,-0.78125,77.64706,1497,0,8.59375,0.655,28.5,7.8125,8.59375,-110.7851,43.26547,1778.6,152,26.70885,10
09/06/2013 09:17:23.4440 AM,59.65163,25.6356,38.96817,2.326906,83.13725,179.6,2899,10.87783,71.6,3.472875,33.72549,14.3,32.54902,20,39.60784,46.66667,30.19608,1.009519,60.78431,14.25,1306.4,-0.01171875,0.993507,11.89309,1.141882,2926.037,51,92.15686,100,0,0,1497,0,13.28125,0.81,23.5,7.8125,13.28125,-110.785,43.26526,1778.7,152,26.6463,10
09/06/2013 09:17:24.3502 AM,59.65163,38.5817,38.96775,1.546112,60.78431,179.6,2926,9.717528,71.6,2.31525,26.66667,14.3,21.17647,17.64706,35.68628,40.39216,19.21569,1.010679,44.31372,14.25,1317.2,-0.01171875,1.022452,11.89309,1.120634,2926.037,51,92.15686,76.47059,-33.59375,60.39216,1497,0,11.71875,0.765,45,7.8125,10.9375,-110.7848,43.26505,1779,152,26.83395,10
09/06/2013 09:17:25.3474 AM,60.27301,31.20158,38.96764,1.931729,52.15686,179.6,2938,8.557226,71.6,2.882817,25.09804,14.3,20.78431,18.03922,36.07843,40.78431,20.39216,1.00897,43.52941,14.25,1313.78,-0.0234375,1.00833,11.89309,1.114869,2926.037,51,92.15686,100,-7.03125,64.31373,1497,0,8.59375,0.74,39,7.8125,8.59375,-110.7847,43.26484,1779.3,152,27.0216,10
09/06/2013 09:17:26.4027 AM,60.89438,30.04544,38.96691,2.026743,69.01961,179.6,2971,10.29768,69.8,3.064068,29.01961,14.3,25.88235,18.43137,36.86274,42.35294,22.7451,1.000919,52.94118,14.275,1315.22,-0.03515625,1.015406,11.89309,1.130279,2926.037,51,92.15686,97.25491,1.5625,72.54902,1501,0,10.9375,0.71,34,7.8125,10.9375,-110.7845,43.26464,1779.6,153,26.8965,10
