Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Engine RPM (RPM), Intake manifold absolute pressure (PSI), Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), Input voltage read by the scan tool (V), Commanded throttle actuator control (%), Accelerator pedal position E (%), Accelerator pedal position D (%), Absolute throttle position B (%), Relative throttle position (%), Fuel/Air commanded equivalence ratio, Absolute load value (%), Control module voltage (V), Catalyst temperature (Bank 1 Sensor 1) (F), Oxygen sensor 1 current wide range (mA), Oxygen sensor 1 lambda wide range (current probe), Barometric pressure (PSI), Evap system vapor pressure (PSI), Distance traveled since DTCs cleared (miles), Number of warm-ups since DTCs cleared, Fuel level input (%), Commanded evaporative purge (%), EGR error (%), Commanded EGR (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Short term fuel trim (Bank 1  Sensor 2) (%), Oxygen sensor voltage (Bank 1  Sensor 2) (V), Ignition timing advance for #1 cylinder, Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 1 (%), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
08/28/2013 10:01:06.1835 AM,0,0,0.007421203,0.1408229,18.82353,179.6,703,3.770981,104,0.21168,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.001467,14.90196,14.25,369.14,-0.01171875,0.9989055,14.50377,-1.172739,906.5806,35,82.35294,27.45098,99.21875,0,236,0,12.5,0.77,3,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:07.1836 AM,0,0,0.007399548,0.1328692,18.82353,179.6,699,3.916019,104,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.002352,14.90196,14.25,369.86,-0.01953125,0.9993325,14.50377,1.126436,906.5806,35,82.35294,27.45098,99.21875,0,236,0,12.5,0.775,3.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:08.2130 AM,0,0,0.0073783,0.1365331,18.82353,179.6,700,3.770981,104,0.206388,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.001467,14.90196,14.25,370.4,-0.0078125,0.997228,14.50377,-1.159214,906.5806,35,82.35294,27.45098,99.21875,0,236,0,12.5,0.775,4,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:10.0976 AM,0,0,0.007343459,0.1373367,18.43137,179.6,694,3.770981,104,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9964045,14.90196,14.225,371.66,-0.01171875,0.9998815,14.50377,-1.170817,906.5806,35,82.35294,27.45098,99.21875,0,240,0,12.5,0.775,5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:11.1026 AM,0,0,0.007317507,0.1390138,18.82353,179.6,706,3.770981,104,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9993935,14.90196,14.225,372.38,-0.01953125,1.00043,14.50377,1.174661,906.5806,35,82.35294,27.84314,99.21875,0,240,0,12.5,0.77,2.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:12.1272 AM,0,0,0.007293625,0.1415629,18.82353,179.6,702,3.770981,104,0.214326,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9970145,14.5098,14.225,372.74,-0.0234375,1.003664,14.50377,1.153449,906.5806,35,82.35294,27.45098,99.21875,0,240,0,12.5,0.77,4.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:13.1401 AM,0,0,0.007276942,0.1393121,19.21569,179.6,705,3.770981,104,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.25,373.46,-0.01953125,0.9973195,14.50377,1.168859,906.5806,35,82.35294,27.84314,99.21875,0,244,0,12.5,0.77,3.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:14.1374 AM,0,0,0.007253332,0.1353687,18.43137,179.6,697,3.770981,104,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.003847,14.90196,14.25,374.18,-0.01171875,0.996862,14.50377,1.170817,906.5806,35,82.35294,27.45098,99.21875,0,244,0,12.5,0.77,3.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:15.1408 AM,0,0,0.00723101,0.1319547,18.43137,179.6,695,3.770981,104,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9996375,14.90196,14.25,374.36,-0.01171875,0.99796,14.50377,1.153449,906.5806,35,82.35294,27.45098,99.21875,0,244,0,12.5,0.77,5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:16.1443 AM,0,0,0.007216915,0.1376576,17.64706,179.6,695,3.770981,104,0.206388,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9948795,14.5098,14.225,375.26,-0.00390625,0.992775,14.50377,1.141882,906.5806,35,82.35294,26.66667,99.21875,0,247,0,12.5,0.77,5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:17.1643 AM,0,0,0.007189021,0.1355544,19.21569,179.6,702,3.770981,104,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,15.29412,14.225,375.8,-0.01171875,0.997167,14.50377,1.153449,906.5806,35,82.35294,27.45098,99.21875,0,247,0,12.5,0.77,4,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:18.1430 AM,0,0,0.007167512,0.1375639,18.82353,179.6,701,3.770981,104,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.001284,14.90196,14.225,376.34,-0.02734375,1.007141,14.50377,1.170817,906.5806,35,82.35294,27.45098,99.21875,0,247,0,12.5,0.765,3,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:19.1891 AM,0,0,0.00714727,0.1325253,18.82353,179.6,707,3.770981,104,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,376.88,-0.0078125,0.9951235,14.50377,-1.172739,906.5806,35,82.35294,27.45098,99.21875,0,247,0,12.5,0.765,3.5,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:20.1460 AM,0,0,0.007124932,0.1399598,19.21569,179.6,708,3.770981,104,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.001834,14.90196,14.25,377.6,-0.015625,0.9988445,14.50377,1.139924,906.5806,35,82.35294,27.84314,99.21875,0,251,0,12.5,0.765,3,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:21.1500 AM,0,0,0.007115757,0.1401984,18.43137,179.6,697,3.770981,104,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.25,378.14,-0.01953125,0.99918,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,251,0,12.5,0.765,4,14.0625,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:22.1574 AM,0,0,0.007089588,0.1400066,18.82353,179.6,694,3.770981,104,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.002657,14.5098,14.25,378.86,-0.01171875,0.9973195,14.50377,-1.161172,906.5806,35,82.35294,27.45098,99.21875,0,251,0,12.5,0.765,3.5,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:23.1520 AM,0,0,0.00706719,0.1403984,19.21569,179.6,706,3.770981,104,0.21168,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.003907,14.90196,14.25,379.22,-0.0078125,0.997228,14.50377,1.126436,906.5806,35,82.35294,27.45098,99.21875,0,251,0,12.5,0.76,5,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:24.1509 AM,0,0,0.007053795,0.13967,19.21569,179.6,705,3.770981,105.8,0.210357,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.001284,14.5098,14.225,379.94,-0.01171875,0.99918,14.50377,1.126436,906.5806,35,82.35294,27.84314,99.21875,0,255,0,12.5,0.76,3.5,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:25.1553 AM,0,0,0.007028951,0.1398873,18.43137,179.6,701,3.916019,105.8,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.225,380.48,-0.01171875,0.9986005,14.50377,-1.172739,906.5806,35,82.35294,27.45098,99.21875,0,255,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:26.2106 AM,0,0,0.007015278,0.1329218,19.21569,179.6,703,3.770981,105.8,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.997594,14.90196,14.225,381.2,-0.01171875,1.000674,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,255,0,12.5,0.76,5.5,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:27.1594 AM,0,0,0.00698748,0.139768,18.43137,179.6,704,3.916019,105.8,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.003664,14.90196,14.225,381.56,-0.015625,0.999119,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,255,0,12.5,0.76,3.5,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:28.1643 AM,0,0,0.006974643,0.1353645,18.43137,179.6,703,3.916019,105.8,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.84314,99.21875,0,255,0,12.5,0.76,3,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:29.2151 AM,0,0,0.006974643,0.1353645,18.43137,179.6,703,3.916019,105.8,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,3,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:30.2004 AM,0,0,0.00693058,0.1350104,18.43137,179.6,703,3.916019,105.8,0.202419,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,10
08/28/2013 10:01:31.1744 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:32.1768 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:33.1825 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.225,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:34.1853 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,382.28,-0.01171875,0.998021,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:35.1886 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,386.06,-0.0078125,1.000339,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:36.1939 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,386.06,-0.0078125,1.000339,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:37.0967 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,386.06,-0.0078125,1.000339,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,260,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:38.1995 AM,0,0,0.00693058,0.1350104,19.21569,179.6,693,3.770981,105.8,0.202419,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,386.06,-0.0078125,1.000339,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,269,0,12.5,0.76,4,13.28125,12.5,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:40.1040 AM,0,0,0.006752337,0.1385401,18.82353,179.6,703,3.770981,105.8,0.207711,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,0.999302,14.90196,14.2,386.06,-0.0078125,1.000339,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,269,0,11.71875,0.75,3.5,13.28125,11.71875,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:41.3319 AM,0,0,0.006752337,0.1385401,18.82353,179.6,703,3.770981,105.8,0.207711,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,0.999302,14.5098,14.2,389.48,-0.0234375,1.00287,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,269,0,11.71875,0.75,3.5,13.28125,11.71875,-122.1801,39.24012,-8.5,252,0,5
08/28/2013 10:01:43.1524 AM,0,0,0.006684979,0.1385401,19.60784,179.6,693,3.916019,105.8,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,390.74,-0.0234375,1.002504,14.50377,1.130279,906.5806,35,82.35294,27.84314,99.21875,0,269,0,11.71875,0.75,3.5,13.28125,11.71875,-122.18,39.24026,-7,223,1.81395,5
08/28/2013 10:01:44.2015 AM,0,0,0.006669045,0.1411873,18.03922,179.6,699,3.770981,105.8,0.21168,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,15.29412,14.2,391.64,-0.0234375,0.99918,14.50377,1.170817,906.5806,35,82.35294,27.45098,99.21875,0,269,0,11.71875,0.75,4.5,13.28125,11.71875,-122.18,39.24024,-7,203,2.3769,10
08/28/2013 10:01:45.0997 AM,0,0,0.006652462,0.1403049,19.21569,179.6,703,3.770981,105.8,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.2,392,-0.01953125,1.004243,14.50377,1.130279,906.5806,35,82.35294,27.84314,99.21875,0,269,0,11.71875,0.745,3.5,13.28125,11.71875,-122.18,39.24023,-7,195,1.1259,10
08/28/2013 10:01:46.0951 AM,0,0,0.006632523,0.1385401,18.82353,179.6,694,3.916019,105.8,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.275,392.54,-0.01953125,1.002627,14.50377,1.130279,906.5806,35,82.35294,27.84314,99.21875,0,277,0,11.71875,0.745,3.5,12.5,11.71875,-122.18,39.24023,-7.100006,217,0.68805,10
08/28/2013 10:01:47.0970 AM,0,0,0.00661995,0.1307205,18.82353,179.6,706,3.770981,105.8,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.996496,14.5098,14.275,393.26,-0.01953125,0.9986005,14.50377,1.126436,906.5806,35,82.35294,27.45098,99.21875,0,277,0,11.71875,0.745,5,12.5,11.71875,-122.18,39.24025,-7.399994,256,1.81395,10
08/28/2013 10:01:48.1456 AM,0,0,0.006601841,0.1354754,19.60784,179.6,700,3.770981,105.8,0.206388,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.989298,14.5098,14.275,393.8,-0.0078125,0.9942085,14.50377,1.172739,906.5806,35,82.35294,27.45098,99.21875,0,277,0,11.71875,0.745,3.5,12.5,11.71875,-122.18,39.24027,-7.5,280,2.81475,10
08/28/2013 10:01:49.1151 AM,0,0,0.006582349,0.1389797,19.21569,179.6,701,3.770981,105.8,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.275,394.16,-0.00390625,0.994483,14.50377,1.174661,906.5806,35,82.35294,27.45098,99.21875,0,277,0,11.71875,0.745,3.5,12.5,11.71875,-122.1801,39.24029,-7.700012,322,3.0024,10
08/28/2013 10:01:50.1377 AM,0,0,0.006565179,0.1376576,18.82353,181.4,704,3.770981,105.8,0.206388,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,0.9951235,15.29412,14.25,394.7,-0.01171875,0.995642,14.50377,1.168859,906.5806,35,82.35294,27.45098,99.21875,0,281,0,11.71875,0.745,3.5,12.5,11.71875,-122.1801,39.2403,-7.799988,323,1.5012,10
08/28/2013 10:01:51.1432 AM,0,0,0.006548603,0.1349518,19.21569,181.4,687,3.625943,105.8,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.25,395.42,-0.015625,0.9989055,14.50377,1.128357,906.5806,35,82.35294,27.05882,99.21875,0,281,0,11.71875,0.745,5,12.5,11.71875,-122.1801,39.24029,-7.700012,337,0.6255,10
08/28/2013 10:01:52.1461 AM,0,0,0.006533176,0.1385359,18.43137,181.4,695,3.770981,105.8,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,15.29412,14.25,395.96,-0.03125,1.005646,14.50377,-1.161172,906.5806,35,82.35294,27.05882,99.21875,0,281,0,11.71875,0.74,6,12.5,11.71875,-122.1801,39.24028,-8.100006,1,0.3753,10
08/28/2013 10:01:53.1468 AM,0,0,0.006513059,0.1403049,19.21569,181.4,701,3.770981,105.8,0.210357,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.25,396.5,-0.0234375,1.011258,14.50377,1.126436,906.5806,35,82.35294,27.45098,99.21875,0,281,0,11.71875,0.74,4,12.5,11.71875,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:54.1488 AM,0,0,0.006494217,0.1358928,20,181.4,687,3.770981,105.8,0.203742,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,397.04,-0.03515625,1.012905,14.50377,1.130279,906.5806,35,82.35294,27.05882,99.21875,0,285,0,11.71875,0.74,3,12.5,11.71875,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:55.1599 AM,0,0,0.006476494,0.1350104,18.82353,181.4,703,3.916019,105.8,0.202419,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,397.76,-0.046875,1.015131,14.50377,-1.172739,906.5806,35,82.35294,27.45098,99.21875,0,285,0,12.5,0.74,3,12.5,12.5,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:56.1516 AM,0,0,0.006464184,0.1332455,18.43137,181.4,701,3.916019,105.8,0.199773,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,15.29412,14.2,398.3,-0.02734375,1.004701,14.50377,1.157292,906.5806,35,82.35294,27.45098,99.21875,0,285,0,12.5,0.74,4,12.5,12.5,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:57.1573 AM,0,0,0.006444599,0.1332455,18.82353,181.4,705,3.770981,105.8,0.199773,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,398.66,-0.0234375,0.9997595,14.50377,1.168859,906.5806,35,82.35294,27.84314,99.21875,0,285,0,12.5,0.74,3.5,12.5,12.5,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:58.1556 AM,0,0,0.006429204,0.144717,18.82353,181.4,699,3.770981,105.8,0.216972,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,15.68627,14.2,399.38,-0.01953125,1.000674,14.50377,1.153449,906.5806,35,82.35294,27.45098,99.21875,0,289,0,12.5,0.74,5,12.5,12.5,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:01:59.1590 AM,0,0,0.006411006,0.1332455,18.82353,181.4,697,3.770981,105.8,0.199773,12.54902,14.3,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.90196,14.2,399.74,-0.01953125,0.997533,14.50377,1.130279,906.5806,35,82.35294,27.45098,99.21875,0,289,0,12.5,0.74,3.5,12.5,12.5,-122.1801,39.24029,-8,1,0,10
08/28/2013 10:02:00.1725 AM,0,0,0.006399562,0.1385401,18.43137,181.4,700,3.770981,105.8,0.207711,12.54902,14.2,1.176471,9.803922,19.60784,29.80392,1.176471,1.004304,14.5098,14.2,400.46,-0.0078125,0.9973195,14.50377,-1.170817,906.5806,35,82.35294,27.45098,99.21875,0,289,0,11.71875,0.74,4.5,12.5,11.71875,-122.1801,39.24029,-8,1,0,10
